Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2612.9246955341114
DRG39,OUT035,840.0697669492486
FDU32,OUT049,1990.7131330337997
FDY27,OUT049,3124.0145463166755
NCP54,OUT013,2043.7110169185123
NCZ41,OUT049,2052.2212169035383
DRL49,OUT013,2272.5935386531974
FDI05,OUT018,1050.9168192888822
FDY56,OUT045,3696.9932053465964
DRC13,OUT013,2032.1650817013692
NCV29,OUT017,3275.5611983795106
FDR24,OUT049,1392.6380103314468
FDZ34,OUT018,3103.218470355888
FDP37,OUT035,2174.0559807561312
FDX08,OUT027,5058.954666531748
FDS57,OUT045,2154.4141833828667
NCG18,OUT049,1630.2576892730126
FDK25,OUT018,2640.650929905871
FDH53,OUT049,1302.924450546135
DRI59,OUT018,3536.4215041425114
FDA52,OUT046,2855.279070777131
FDT20,OUT010,46.842810363672925
FDE36,OUT019,410.34807845314526
FDI24,OUT017,2948.9467995014593
FDB28,OUT018,3145.9254266394682
FDV11,OUT017,2978.5046499525124
FDP01,OUT046,2495.0060193088875
FDD34,OUT027,4297.81150919418
FDJ50,OUT027,1397.6061845025588
FDZ44,OUT013,1926.1657093977801
DRO59,OUT035,1237.6633145099663
DRB48,OUT045,663.0580945281774
FDR21,OUT018,2557.352183559652
NCE42,OUT010,725.4320897206776
FDO23,OUT046,1513.5179177307914
NCE30,OUT018,3137.6118200636424
FDQ22,OUT035,665.4448907573669
FDY01,OUT045,1846.0495690692414
FDS08,OUT017,3024.0792713412598
FDG28,OUT018,3363.1447256520305
FDQ51,OUT018,578.4672305175243
FDB05,OUT017,4244.693841378042
FDO56,OUT049,1889.5574353246925
FDE02,OUT018,1264.531434290211
FDN45,OUT017,3689.468004854679
FDS09,OUT013,769.9202765012715
NCA54,OUT018,2739.4896017824094
FDP09,OUT010,626.2400934393293
FDC53,OUT045,1582.3047217167582
NCM55,OUT017,3398.5603891403143
FDL09,OUT018,2458.8071421037403
FDA11,OUT019,243.0893565214867
FDA50,OUT045,1496.6248793295686
FDC23,OUT017,3198.224750197309
FDE22,OUT049,2582.22777826693
FDD23,OUT046,3316.7181566684544
NCA29,OUT049,2869.920800446984
FDK38,OUT046,2358.711051946311
DRC13,OUT046,2001.275669804712
NCP43,OUT049,3108.8608724073156
FDX28,OUT049,1614.6248128514667
FDF08,OUT049,1420.465031452835
FDZ33,OUT046,2375.2705439172437
FDD10,OUT049,2991.6776841076985
FDO58,OUT017,2696.2157805806646
FDI50,OUT017,4015.3794676678717
FDO58,OUT045,2690.902840020567
FDX08,OUT013,3070.7534261896703
NCK17,OUT010,54.01006861362157
FDF39,OUT035,4376.379622864257
FDU45,OUT010,263.75589575171375
NCJ18,OUT018,1642.8781856393366
DRC27,OUT019,694.8394526529034
DRC25,OUT035,1352.2199211471068
FDU59,OUT035,2643.235794024482
FDU28,OUT035,3244.576414378179
NCP30,OUT046,658.5027933924396
FDB39,OUT018,664.6923937426984
FDE41,OUT013,1364.3212552817035
DRH11,OUT010,147.70107843414462
FDA58,OUT045,3746.59741225624
FDU50,OUT046,1863.9862924683807
FDM34,OUT013,2071.0060300504233
FDM44,OUT027,2703.946856834754
FDR39,OUT045,3093.900516711487
FDM25,OUT045,2914.2201796359473
FDQ49,OUT049,2530.674139564606
DRH25,OUT018,630.5376572919301
FDM09,OUT027,4390.980113421609
FDL44,OUT019,437.0758284331657
NCR42,OUT018,450.63704899136724
DRL59,OUT046,822.0166747578521
FDX43,OUT013,2715.1320648866654
DRK47,OUT010,550.1519720241049
FDU48,OUT018,1847.5312346113267
FDY12,OUT045,790.5334935764886
NCN43,OUT018,1704.8287830723684
NCM55,OUT018,2991.830120718559
FDQ21,OUT027,3257.147191874709
FDX13,OUT035,4160.249569963766
NCK30,OUT027,6339.180003628915
FDG20,OUT049,2833.481682031015
DRG27,OUT017,690.4551718477201
FDY14,OUT018,3714.084270579826
FDP59,OUT035,1721.6226316139696
FDU60,OUT017,2781.050056713051
NCC18,OUT019,402.4248613212135
DRJ39,OUT017,3701.7402112740065
FDS07,OUT049,1836.5690411401797
FDM08,OUT027,5869.318214847817
FDP51,OUT045,1942.460219273569
FDU16,OUT035,1324.8097985555014
FDH12,OUT013,1709.1830726356354
DRE48,OUT010,694.9894337798405
NCL42,OUT027,6444.323250401963
FDR21,OUT045,2878.733102115395
NCW29,OUT035,2249.376119475278
FDO11,OUT013,3843.7309868319744
NCM31,OUT049,2239.889600695237
FDV35,OUT019,381.6096220409338
FDF58,OUT017,1138.0417776643271
NCE43,OUT049,2741.0780745890306
FDA02,OUT035,2454.913834142411
DRL37,OUT010,93.33100215416061
FDR24,OUT018,1241.9859506735297
FDW59,OUT049,1338.792921149017
FDS22,OUT049,691.5644195049529
FDW24,OUT017,786.3656808996536
FDU24,OUT035,1560.6004898348433
FDA21,OUT027,5218.47225401106
FDH58,OUT027,3126.5514582526475
FDW36,OUT018,1438.3202196706588
FDI45,OUT027,4702.673078377626
FDU01,OUT018,2879.227134010896
FDF35,OUT027,2814.783783331671
FDU43,OUT019,565.1089777986365
FDE24,OUT019,352.2395077310623
FDK50,OUT049,2637.9267627440036
FDG31,OUT045,1000.3017064475382
FDC60,OUT045,1429.8054981260311
FDL36,OUT013,1449.019033363683
FDP21,OUT013,3119.4818027533693
FDW16,OUT045,1400.598417385351
FDX02,OUT017,3841.6391532122434
FDQ58,OUT027,4108.571081441988
FDT51,OUT046,1772.1692821704632
FDD59,OUT049,1279.1268098829726
NCM42,OUT018,1487.487692610613
FDA57,OUT018,481.7603321528841
FDZ48,OUT035,1936.1070234313222
FDE46,OUT045,2467.4390840453493
NCZ30,OUT019,322.59430813805466
FDB56,OUT017,3182.9481530641788
FDA25,OUT027,2813.374300232094
FDD20,OUT013,2013.0856036580763
FDL25,OUT013,1465.8583359427819
NCO18,OUT049,2917.7285634612213
FDJ45,OUT017,771.9830331035907
FDR12,OUT035,2962.6927837425314
NCF19,OUT010,82.25436134410575
FDK25,OUT046,2790.1156161315444
NCR17,OUT046,1892.182850550927
FDC52,OUT046,2456.2703299567593
NCA54,OUT017,3151.4442965834196
FDR45,OUT010,678.1909490865678
NCM19,OUT049,1863.691106152618
FDF39,OUT027,5809.173058739055
FDX23,OUT049,1584.0391240049958
FDD58,OUT027,2649.9421440832284
FDX28,OUT013,1628.5555025429926
NCD31,OUT013,2649.4342435097924
FDU57,OUT018,2129.3723557230433
FDI27,OUT046,701.7264625837349
NCM42,OUT046,1706.538022251484
FDD32,OUT027,2218.1321973248673
FDI34,OUT013,3779.0888255336913
NCM29,OUT049,2135.0446892686186
FDG46,OUT018,1561.422485937832
DRC01,OUT010,88.05724580605056
FDB15,OUT027,6042.784489637972
NCA17,OUT027,3883.750992007128
FDF10,OUT046,2364.3636755381262
FDR26,OUT027,4839.527845811539
FDI02,OUT049,1812.7084559185225
NCM54,OUT010,304.660708980791
FDF14,OUT013,2439.312606006518
FDJ33,OUT010,299.1952898843863
FDM20,OUT035,4110.18225427493
FDC03,OUT027,5251.199692351189
NCX05,OUT046,1890.2104749678401
NCM41,OUT027,2446.7446230852015
NCU29,OUT010,335.07143371142706
FDQ59,OUT017,1341.6282029096396
FDH46,OUT010,229.65972227591055
FDH09,OUT013,681.028600613924
NCD06,OUT045,746.0800595687988
FDC15,OUT035,2533.9074877445314
DRD37,OUT027,1136.5467576084568
FDT28,OUT027,3829.843709272972
FDR28,OUT027,4392.699311858145
FDT38,OUT017,1402.6054173730922
FDV34,OUT027,1993.679244166191
FDY52,OUT035,1150.391704885548
FDB34,OUT013,1326.6152503231572
DRL23,OUT018,1472.7456283355755
DRB24,OUT046,2512.856159182393
FDJ50,OUT046,836.6504435390013
FDQ49,OUT035,2598.0112901914763
FDP20,OUT035,2086.8772633701715
FDV19,OUT027,4208.390373903427
NCR54,OUT045,3100.375169030639
FDO09,OUT010,648.7401822499651
FDS57,OUT018,2028.5850891932462
FDN10,OUT049,1893.0383516785625
FDV23,OUT049,2053.2129055427567
FDY28,OUT049,3429.0021473628894
DRG51,OUT013,2608.3543094734596
FDD45,OUT019,237.87502406555745
NCL18,OUT027,5176.903208981725
NCM29,OUT013,2111.0250699889193
FDF17,OUT027,5335.580886538344
FDE22,OUT017,2700.212122273516
FDQ22,OUT017,657.5195356594174
FDS01,OUT013,3056.016175122066
FDW35,OUT027,1066.9753779424977
FDJ33,OUT046,2001.3179910579302
NCF54,OUT035,2906.0837108943742
FDE09,OUT013,1760.5270101431508
NCE06,OUT045,2566.300663732837
DRH49,OUT049,1311.2013000338059
FDY43,OUT045,2711.456222590095
NCT05,OUT017,4606.021786542573
FDZ34,OUT045,3316.483138926882
FDL38,OUT017,1510.342973900587
FDZ31,OUT017,3189.829797116854
FDR14,OUT035,929.9265026973692
NCN54,OUT049,1232.853876937741
NCC42,OUT027,3475.566266546498
FDK08,OUT017,1648.2616154734858
FDP59,OUT013,1669.0766499736403
FDV22,OUT035,2714.6207897208633
FDD33,OUT035,3856.2000375642447
DRE60,OUT027,5849.948892386373
FDK52,OUT046,3890.1439264898527
FDA02,OUT017,2482.44531088903
FDM56,OUT049,1745.0578018050728
FDE57,OUT035,2256.6422057222476
FDM32,OUT045,1404.5421471093878
NCQ30,OUT027,3239.642110347707
FDQ27,OUT027,2812.4291046381104
FDT60,OUT027,3315.523560244972
FDU43,OUT049,3962.0815277622332
NCO55,OUT035,1746.9243745078334
FDG02,OUT045,2835.0982523579532
FDJ28,OUT013,3387.030992109214
FDP40,OUT045,1748.1300297373677
FDJ38,OUT045,3105.719819265363
NCC54,OUT017,3962.734053933227
NCZ41,OUT046,2034.9951223158596
FDK38,OUT019,355.37005858435987
FDU52,OUT013,2483.348347847347
FDC40,OUT046,1215.5250188206114
NCR30,OUT017,1180.202419107453
NCN18,OUT017,1809.3460517548872
FDB50,OUT035,1304.4804703212953
FDG04,OUT013,2986.6973775332017
FDR26,OUT035,2986.687252983911
NCT17,OUT018,2784.7574793702624
FDX35,OUT027,5805.122465335846
FDS12,OUT046,2055.5501067046503
NCZ29,OUT027,3325.966024921086
FDB38,OUT010,417.325657529776
FDP12,OUT013,613.4157974419518
FDP22,OUT046,823.2876581433638
FDS26,OUT018,3677.148714795615
FDR52,OUT046,3222.3775957960884
DRJ13,OUT046,2602.613547035041
FDU48,OUT027,3433.270304815588
FDE29,OUT035,1044.8382724426942
NCT29,OUT049,1994.2577765697088
DRK37,OUT018,2808.8486355558825
FDK55,OUT046,1387.1364178166061
FDR07,OUT046,1557.2071400317304
FDO21,OUT027,5681.540082157635
FDK46,OUT049,4270.30219680683
FDB12,OUT045,1678.3756983283015
FDT31,OUT027,5019.472992900959
FDJ33,OUT045,1978.1599392044777
FDC26,OUT027,2841.068975446339
NCQ02,OUT045,2793.8057575166204
FDP08,OUT010,503.3832390192317
FDB11,OUT027,5904.303620499799
FDV55,OUT013,2347.866443508196
FDW20,OUT049,1980.9813079167548
NCJ18,OUT019,301.3393520901593
FDC41,OUT018,1007.9480849911374
FDE14,OUT027,2651.1578392583688
FDG35,OUT013,2845.1799935019912
FDF45,OUT035,1029.6636476462068
FDS19,OUT027,2121.9683750142044
FDS58,OUT019,419.11699445270483
FDA26,OUT017,3770.8211023791796
FDM32,OUT049,1404.140429999261
FDL45,OUT046,2065.9833626553273
FDZ55,OUT049,2593.171089947507
FDY37,OUT049,2243.9636195283997
FDO46,OUT046,2957.2989686779997
FDQ60,OUT046,1913.0275909328052
FDA19,OUT018,1836.230207749424
FDL15,OUT046,2465.3306667809043
FDM10,OUT018,3091.7690816515174
NCL05,OUT017,668.7093858562619
DRK49,OUT010,46.298884718357385
NCE18,OUT027,6109.921269204095
FDG40,OUT049,628.1214832297019
DRI59,OUT045,3874.168913965106
FDK28,OUT035,4350.082474721747
NCD06,OUT019,96.37362218619273
FDO11,OUT019,812.6906908721332
FDK27,OUT046,1908.3381049054874
FDT43,OUT027,1366.9931207694199
FDD38,OUT018,1356.5661452052427
FDA16,OUT049,3605.71717738383
FDL14,OUT027,3986.2648697478626
NCM17,OUT049,703.3099628629723
FDD20,OUT045,2064.3078509988677
FDA40,OUT045,1399.3041079332004
FDL43,OUT045,1210.313033009258
FDV15,OUT045,1654.8682868949656
FDE52,OUT046,1418.165377889773
NCL17,OUT010,370.5081182868323
NCJ31,OUT045,3738.5331225120126
FDR60,OUT045,1259.6323922020633
NCA18,OUT035,1910.7426358848454
FDS21,OUT027,1804.9123481190875
FDW09,OUT035,1291.1518777379597
FDL26,OUT035,2544.375686052243
FDS47,OUT018,1236.4826931253515
FDC39,OUT046,3289.324022391013
FDT51,OUT035,1907.6987330401191
FDK40,OUT035,4726.258844138991
NCG19,OUT045,3716.818248471761
FDZ07,OUT046,1033.4284822590803
FDF08,OUT027,2353.418149769776
FDO04,OUT013,825.4789421828827
FDK41,OUT018,1125.271433505128
FDP15,OUT049,4111.926688459475
NCD43,OUT018,1439.4296145368908
NCP18,OUT013,2371.543887249899
FDZ51,OUT046,1481.0643241635685
DRH13,OUT035,1871.6807061683319
FDF38,OUT045,668.7271169120008
NCI43,OUT045,736.2544184144278
FDM38,OUT027,1552.822591205172
FDS03,OUT013,1074.9902607720214
DRJ47,OUT017,2976.1426462309128
FDT50,OUT010,237.74980546030042
FDV02,OUT046,2848.2964695029805
NCG18,OUT017,1747.6450664761624
FDW52,OUT046,2645.0683665315946
FDS40,OUT035,698.0371055514861
FDN31,OUT017,3228.6549754549346
FDA37,OUT045,1983.2668470708868
FDA15,OUT046,3865.106858166695
FDL39,OUT046,3044.329053430385
FDJ53,OUT045,1962.6757967169492
FDX22,OUT013,3500.038402172033
NCZ42,OUT045,3739.637275582791
FDD56,OUT027,4568.027063276464
FDD40,OUT017,3358.8541923076523
FDS50,OUT013,3658.370144964418
NCN14,OUT013,3275.636651218599
FDT15,OUT013,3085.420786393663
NCS18,OUT027,2849.7244268777404
NCO26,OUT010,273.1538911288915
FDF58,OUT018,769.0086168795083
NCB19,OUT013,1381.9412381146662
FDH26,OUT017,2238.2133316529066
DRB24,OUT027,4053.1588096702562
FDA49,OUT018,1177.5348043191739
FDB32,OUT045,1502.826086889218
FDI36,OUT017,3305.246410332784
NCA17,OUT010,381.00454596968893
FDH22,OUT013,2040.8686256489862
NCM26,OUT018,2238.9934888012676
FDT15,OUT027,5098.299007624028
FDB16,OUT018,1166.084382036831
NCP54,OUT027,3327.22001843013
FDJ36,OUT013,1667.610310987176
FDO28,OUT045,1884.8598202649102
FDU09,OUT013,843.0561985310846
FDF29,OUT017,2214.4613715814507
FDY08,OUT013,2168.498775215289
DRJ59,OUT018,430.2409240380439
FDT23,OUT027,2210.617827246454
FDU15,OUT018,423.79929295644774
FDT47,OUT013,1528.9252934498195
FDI53,OUT019,418.34126923391955
FDR59,OUT018,3964.92855194891
FDD53,OUT035,670.28943691921
FDY51,OUT017,3706.6335557301895
FDT04,OUT049,675.495364935804
FDU51,OUT049,2943.6599630119226
FDG14,OUT035,2488.925170743671
NCU06,OUT045,3796.767775141174
DRG25,OUT046,3218.725921185348
DRH49,OUT035,1437.0437150597652
FDN15,OUT035,2297.5971838002993
FDL43,OUT018,986.0888039345227
NCT18,OUT049,3134.4031930578644
NCB31,OUT013,3926.0833613113737
FDK57,OUT035,1931.8000293206383
FDY04,OUT019,420.19266340445597
NCP54,OUT046,1998.4888889716392
FDF41,OUT013,3795.992590183132
FDM01,OUT045,1668.1929265729964
FDW03,OUT045,1711.030219258617
FDF28,OUT045,1990.0149195447773
FDY37,OUT017,2334.442831010883
FDQ03,OUT017,3997.049772393836
FDP51,OUT027,3142.0947119477787
FDJ40,OUT017,1823.3539766012302
FDC32,OUT049,1484.6067524588352
DRI49,OUT027,2172.8749580948875
NCW54,OUT017,908.8464720231475
FDF09,OUT017,701.6140502920732
FDP45,OUT018,3358.791068599453
DRJ23,OUT018,3008.0127177941813
FDS59,OUT017,1840.1309423063803
FDY08,OUT046,2133.1602588236474
FDX16,OUT049,2374.9508229325147
FDY16,OUT018,2828.671604391112
FDK32,OUT035,2502.4900139964006
FDQ22,OUT013,616.4078921314629
NCC31,OUT018,2205.0745308419814
FDG58,OUT049,2449.978081804011
DRF48,OUT013,3110.1156628572908
DRH36,OUT049,1116.1394105715651
NCR30,OUT035,1217.4087798297194
FDB03,OUT019,553.4501589760596
FDZ28,OUT027,3360.151411297712
FDR35,OUT017,3600.189006934793
DRD15,OUT027,5974.188635329145
FDJ33,OUT019,313.131430902102
FDA56,OUT010,320.4231977109637
FDP56,OUT046,757.7641135638473
NCT30,OUT046,770.9957790431333
FDK15,OUT017,1651.8418149606018
FDH44,OUT018,2103.9633123536037
FDV01,OUT013,2504.3157334666794
DRG03,OUT017,2491.680811805343
FDG50,OUT027,2366.5230610912604
FDR16,OUT010,520.1068057201394
FDZ60,OUT046,1726.0765542399467
DRG03,OUT045,2454.699460882853
FDS56,OUT018,3610.4928819754596
FDU33,OUT045,712.4983352307427
DRD27,OUT035,1726.1338196265037
FDW22,OUT046,3710.0736558220115
DRA24,OUT045,2626.389069816579
FDF38,OUT049,670.4614398792482
FDX48,OUT013,2439.5557561002447
FDS58,OUT018,2284.966714960087
FDC32,OUT046,1472.9680144828485
NCQ29,OUT045,3946.264464381593
DRK39,OUT018,1116.6056755197828
NCS38,OUT017,1883.6637858274148
DRO47,OUT013,1782.075804531143
DRG27,OUT027,1141.381035735617
FDC57,OUT027,5190.453348599012
FDS55,OUT046,2351.96864988574
NCJ06,OUT018,1689.7038161436612
FDO01,OUT019,267.92102655713074
NCM55,OUT045,3228.283606343643
FDC52,OUT049,2486.961675974081
FDQ15,OUT045,1280.202204744759
NCT30,OUT027,1326.2562715525428
NCR42,OUT027,1088.2708956555396
FDD28,OUT035,974.6857082983302
FDQ34,OUT049,1697.0150106213323
FDZ12,OUT027,3549.29553119464
DRE13,OUT019,189.93994143197642
NCN07,OUT019,310.0615243872237
FDM28,OUT035,3126.894204241677
FDI10,OUT017,2823.9306178700454
FDQ25,OUT013,2775.845673142107
FDA38,OUT010,608.5559779849934
DRI13,OUT049,3693.985014719843
FDY20,OUT027,2416.6384812836413
NCZ53,OUT035,3516.6652735085845
NCM31,OUT013,2340.2322991342326
DRB01,OUT017,3234.7314782454623
DRF37,OUT046,4060.817375219058
NCF42,OUT049,2875.2756142398157
FDF16,OUT018,2130.9831223316314
FDB41,OUT013,779.6093529304126
FDR34,OUT013,3951.6000991733026
FDR15,OUT018,2202.8675963670694
NCV42,OUT019,272.9660781548007
FDW51,OUT035,3573.472865075796
FDU36,OUT017,1600.8314722988107
FDX60,OUT049,1297.6310197243326
FDY03,OUT035,1870.8251811279742
FDW55,OUT045,4190.242618615956
FDT01,OUT010,530.0606608955545
FDG58,OUT013,2462.7221585787775
FDK21,OUT017,4064.5689637126443
NCS41,OUT019,539.2852572167419
FDS10,OUT045,3033.1392794870862
NCT53,OUT046,2650.8060978949143
FDJ28,OUT018,2954.5288822770185
FDX44,OUT045,1349.2612417116418
FDT20,OUT018,461.0090662064338
FDO44,OUT017,1783.8948220787959
NCX17,OUT049,3887.565237912636
FDY01,OUT017,1919.5084730353642
FDJ12,OUT027,5560.21936522165
DRK35,OUT018,458.57977659972653
FDD47,OUT019,443.9586936585622
NCM53,OUT035,1724.018378246254
FDO45,OUT013,1382.5359806004117
NCM42,OUT010,262.27826337073793
FDE04,OUT046,2990.7873555680053
NCI30,OUT027,6249.880375082445
FDZ19,OUT013,2785.1832484525853
FDW57,OUT013,2882.4792928158195
FDA25,OUT013,1662.755758043515
FDT22,OUT046,964.8056365845814
FDP51,OUT013,1918.4791154781315
FDD48,OUT027,3095.7489982984357
FDY39,OUT035,3205.4736024694803
FDO48,OUT010,587.5542668689916
FDD23,OUT027,5252.048145364577
DRN35,OUT027,1105.5685845507176
FDT01,OUT035,3535.6229213600777
FDC20,OUT010,116.25729910693917
DRJ35,OUT035,1093.6702697311123
FDB32,OUT046,1444.5656634582851
FDL24,OUT046,2914.6135357882654
NCV42,OUT035,1877.6854113448278
FDZ46,OUT046,1730.167304654563
FDC15,OUT013,2488.2805816130885
FDD08,OUT019,30.57931592464047
FDY50,OUT049,1401.2759606973514
FDD36,OUT013,1908.7409573444543
FDG57,OUT027,1348.1431824023293
FDL21,OUT018,433.74820477008666
FDN16,OUT027,2710.559182426141
FDJ09,OUT027,1219.4117997055214
FDS01,OUT010,457.2468300506846
FDV33,OUT017,4133.222463357685
DRE12,OUT017,1888.7688234273744
FDR07,OUT013,1575.0610449980186
FDP48,OUT010,555.2850023557826
NCB55,OUT035,963.4173618646892
FDQ08,OUT013,957.7942401541854
FDR34,OUT035,4191.075738594424
FDO33,OUT046,1775.4002944874433
FDP13,OUT045,671.8090793430551
FDX12,OUT049,3974.597279535522
NCT06,OUT049,2767.928793762825
FDR16,OUT019,580.8464958376376
FDE36,OUT046,2628.736534015714
FDZ36,OUT049,3154.316231335504
FDV13,OUT045,1350.1740976511105
NCZ17,OUT035,673.0840659590256
FDU56,OUT045,3081.0523359173394
FDM09,OUT035,2791.828545846214
FDV02,OUT017,2909.9947717138657
FDS34,OUT018,1555.110319432032
FDA11,OUT049,1505.3187069895353
FDP09,OUT017,3643.4667001717007
FDB29,OUT027,3059.62288473778
FDT19,OUT017,2830.0861762956133
DRH15,OUT017,738.6716415254652
FDY38,OUT046,3843.5848695229656
FDF14,OUT027,3998.992334314605
FDN48,OUT010,230.45080266458604
FDQ12,OUT013,3936.6409298545286
NCJ43,OUT045,2835.597751158249
FDE17,OUT019,367.26199545376994
FDB05,OUT035,4242.516990458196
FDH10,OUT045,3141.884337435451
NCR06,OUT017,742.7110253588128
FDU32,OUT018,1688.2536057479274
FDD56,OUT049,2813.627682743488
FDO36,OUT018,2782.408414682239
FDH16,OUT010,225.30324601939924
FDX10,OUT018,475.43658087190965
FDZ37,OUT017,1476.3870821426726
FDU31,OUT010,629.3758502440166
DRC49,OUT049,2213.1207024431087
FDL15,OUT045,2408.9987896199495
FDN32,OUT019,525.5952133162241
DRH59,OUT027,1976.6896294556414
NCU29,OUT049,2432.884467980704
FDR37,OUT019,623.7891217399067
FDS14,OUT018,2290.7534247403514
FDU02,OUT027,5953.029905865651
FDJ08,OUT035,3206.6680572945866
NCZ06,OUT045,3922.8081776670547
FDO31,OUT049,1269.8427162468201
FDH31,OUT018,1366.264399400901
FDS58,OUT017,2697.3328813749276
NCA53,OUT027,1260.4318993272846
FDF50,OUT046,3456.7749997396927
NCW42,OUT049,3757.090044992221
NCQ17,OUT045,2503.3218453270724
FDK51,OUT018,3609.9654265601766
NCW41,OUT010,439.1197586810158
NCR29,OUT017,868.5542540970612
FDB08,OUT019,387.8101155094748
FDA40,OUT027,2312.537070908104
FDL14,OUT018,2257.574271877142
FDB47,OUT046,3337.766664072231
FDO03,OUT035,3960.9008677907823
DRK13,OUT019,526.6291280117146
FDX13,OUT010,711.709647175627
FDF52,OUT046,3127.004275907894
FDT11,OUT013,3212.385824840334
FDB08,OUT013,2564.696086727303
FDQ28,OUT018,2212.0029878810064
FDD29,OUT045,4375.876341806827
NCQ29,OUT027,6135.591191431804
NCO02,OUT013,1069.9762493395567
FDR56,OUT010,512.5991652224081
NCM54,OUT049,2039.8145380587616
FDP51,OUT035,1919.7517244746837
FDT38,OUT013,1309.7594974905446
FDZ20,OUT018,3498.8126866781295
FDJ53,OUT013,1957.8854591500187
FDX13,OUT049,4070.6297924613737
FDP58,OUT035,3633.1102849614526
